index,price,area,renttype,floor,community,longtitude,latitude,bedroom,bathroom,livingroom
34,4100,44,not share,6,yong le dong qu ,116.23913200000001,39.906502,1,1,1
35,4800,47,not share,6,ping le yuan xiao qu ,116.487808,39.889853,1,1,1
36,5900,53,not share,19,yan hai sai luo cheng er qi ,116.51234699999999,39.902257,1,1,1
37,5500,92,not share,6,hua mei xiang shu ling ,116.603852,39.893276,2,1,1
38,5700,50,not share,18,tian shui yuan bei li ,116.488454,39.934583,1,1,1
39,3300,53,not share,9,zhu jiang la wei xiao zhen ,116.693646,39.944018,1,1,0
40,4400,68,not share,6,fu lian xiao qu ,116.553495,39.920646000000005,2,1,1
41,5200,41,not share,18,xuan te jia yuan san qi ,116.51306299999999,39.937121000000005,1,1,0
42,3600,24,not share,4,ke yu xiao qu ,116.32811000000001,39.988335,1,0,0
43,4600,72,not share,14,yin de jia yuan ,116.339882,39.82826,1,1,1
44,6000,94,not share,18,ding fu zhuang xi jie ,116.556505,39.918741,3,1,1
45,2900,44,not share,27,tong jing yuan ,116.64939,39.883912,1,1,1
46,3500,122,not share,6,long sheng yuan ,116.328202,39.626740000000005,3,1,2
47,3400,51,not share,6,hong song yuan xiao qu ,116.56123000000001,39.968979,2,1,1
48,4600,65,not share,10,zheng yuan shang feng shang shui ,116.18893500000001,40.054103000000005,3,1,0
49,3800,26,not share,28,shi ji jin se jia yuan ,116.378344,39.875262,1,1,0
50,5400,86,not share,22,shuang he jia yuan ,116.53303100000001,39.861307000000004,2,1,1
51,4500,78,not share,18,chao feng jia yuan ,116.57278799999999,39.857682000000004,2,1,1
52,2800,90,not share,10,xin xing jia yuan ,116.410315,39.723728,2,1,1
53,6000,70,not share,7,shao yao ju bei li ,116.441781,39.991956,3,1,0
54,3200,76,not share,12,guo rui xi shu ,116.46788400000001,40.122664,2,1,1
55,4200,49,not share,23,bei jing xiang su nan qu ,116.62206299999998,39.931519,1,1,0
56,3400,65,not share,6,yu qiao nan li ,116.69010800000001,39.895196,2,1,1
57,5500,66,not share,12,nong guang dong li ,116.476467,39.888742,2,1,1
58,4500,59,not share,24,chun yuan ,116.262442,39.897184,1,1,1
59,4600,38,not share,18,an ning jia yuan ,116.334148,40.057145,1,1,0
60,2000,83,not share,6,long sheng yuan ,116.328202,39.626740000000005,2,1,2
61,3500,63,not share,6,jing ke yuan ,116.25421200000001,40.216336,2,1,1
62,3300,90,not share,22,da fang ju ,116.63734,39.88191,2,1,1
63,5400,61,not share,6,jian cai cheng xi yi li ,116.36056799999999,40.0676,2,1,1
64,3300,75,not share,26,chang xing gong yu ,116.34904099999999,39.731851,2,1,1
65,2500,43,not share,26,lan long sheng jing jia yuan ,116.10821100000001,39.958812,1,1,0
66,2500,45,not share,28,hei shan A1 qu ,116.101871,39.940649,1,1,0
67,3200,28,not share,9,xu hui 26 jie qu ,116.61816499999999,40.128397,1,1,1
68,2600,42,not share,14,han jian qing chun zhi ,116.15316499999999,39.736272,1,1,1
69,3400,64,not share,6,liang shi ju su she lou ,116.241472,40.22092,2,1,1
70,6000,56,not share,20,long tou gong yu ,116.4712,39.87438,2,1,1
71,4600,56,not share,22,zheng xin yuan san qu ,116.43824099999999,39.85067,1,1,1
72,4300,42,not share,29,shi ji xing ,116.441493,39.863696000000004,1,1,0
73,3500,58,not share,5,dong guan nan li xiao qu ,116.25411299999999,40.220461,2,1,1
74,3000,85,not share,1,yu yuan xiao qu ,116.326558,39.637525,2,1,1
75,4900,61,not share,21,jin yu jing he yuan ,116.556703,39.957999,1,1,1
76,3500,59,not share,6,yu qiao zhong lu 17 hao yuan ,116.683676,39.900565,2,1,1
77,5800,92,not share,14,yu xin jia yuan ,116.345555,40.056399,2,1,1
78,5500,41,not share,6,jing song liu qu ,116.45874199999999,39.886928999999995,2,1,1
79,4500,75,not share,6,dong hui xin cun ,116.60551299999999,39.913769,2,1,1
80,5200,43,not share,15,tuan jie hu nan li ,116.469302,39.929539,1,1,1
81,4600,50,not share,18,ding fu zhuang xi jie ,116.556505,39.918741,1,1,1
82,5600,46,not share,14,xiao guan bei li ,116.422403,39.987660999999996,1,1,1
83,4900,50,not share,4,bei fen chang ,116.170097,40.073984,2,1,1
84,2900,89,not share,16,heng hua an na hu ,116.666246,40.209575,2,1,1
85,5600,59,not share,12,dang dai cheng shi jia yuan ,116.325617,40.049465999999995,1,1,1
86,5500,58,not share,24,yuan jian ming yuan ,116.34498500000001,39.891739,1,1,0
87,3500,90,not share,27,hai tang wan er qi ,116.67261599999999,39.87573,2,1,2
88,5800,50,not share,6,cui wei lu 25 hao yuan ,116.307722,39.904245,2,1,1
89,4300,61,not share,6,bei ping li ,116.60001899999999,40.057533,2,1,1
90,5500,48,not share,6,dong hua shi bei li zhong qu ,116.439746,39.905443,1,1,1
91,4300,61,not share,6,bei ping li ,116.60001899999999,40.057533,2,1,1
92,4300,53,not share,23,guo rong guo ji ,116.50818100000001,39.807662,1,1,1
93,5800,50,not share,6,cui wei lu 25 hao yuan ,116.307722,39.904245,2,1,1
94,5600,46,not share,14,xiao guan bei li ,116.422403,39.987660999999996,1,1,1
95,4300,38,not share,6,shou kai shi liu pai ,116.42658600000001,39.852519,1,1,0
96,5900,51,not share,14,shao yao ju bei li ,116.441781,39.991956,1,1,1
97,6000,52,not share,5,shi ji cun xi qu ,116.43616899999999,40.001247,1,1,1
98,3500,118,not share,4,fu li fei chang HAOS ,116.32132,39.636769,3,1,0
99,3800,44,not share,6,fu feng yuan xiao qu ,116.29033899999999,39.843274,1,1,1
100,6000,54,not share,5,xue shi ju ,116.372248,40.01614,1,1,1
101,5000,90,not share,6,nan ping li ,116.60503500000002,40.051164,3,1,1
102,6000,56,not share,28,chao yue ju ,116.46727125853998,40.023348601392,1,1,1
103,5800,41,not share,6,fu xing lu 61 hao yuan ,116.299198,39.915465000000005,1,1,1
104,3100,74,not share,6,li yuan dong li ,116.689803,39.889508,2,1,1
105,5600,59,not share,12,dang dai cheng shi jia yuan ,116.325617,40.049465999999995,1,1,1
106,5500,58,not share,24,yuan jian ming yuan ,116.34498500000001,39.891739,1,1,0
107,4300,42,not share,29,shi ji xing ,116.441493,39.863696000000004,1,1,0
108,3500,90,not share,27,hai tang wan er qi ,116.67261599999999,39.87573,2,1,2
109,3000,71,not share,6,yu long si qu ,116.678491,40.127539,2,1,1
110,4500,75,not share,6,dong hui xin cun ,116.60551299999999,39.913769,2,1,1
111,4600,50,not share,18,ding fu zhuang xi jie ,116.556505,39.918741,1,1,1
112,2400,10,not share,6,wan shou lu jia 6 hao yuan ,116.30121100000001,39.914874,1,0,0
113,3300,79,not share,20,dong ya rui jing yuan ,116.54933700000001,39.749911,2,1,1
114,3300,90,not share,22,da fang ju ,116.63734,39.88191,2,1,1
115,4900,50,not share,4,bei fen chang ,116.170097,40.073984,2,1,1
116,5500,47,not share,6,yong tai dong li ,116.36713700000001,40.040209000000004,1,1,1
117,2600,75,not share,6,xi lu yuan san li ,116.141006,39.741613,2,1,1
118,5600,85,not share,13,da niu fang ,116.242673,40.089838,2,1,1
119,3200,28,not share,9,xu hui 26 jie qu ,116.61816499999999,40.128397,1,1,1
120,5700,55,not share,28,hua mao cheng ,116.4388,40.054941,1,1,0
121,6000,56,not share,30,10AM xin zuo biao ,116.45053,39.874376,1,1,1
122,4900,30,not share,5,gao di xiao qu ,116.325928,39.933065,1,1,0
123,5500,60,not share,16,liu fang bei li ,116.446047,39.964131,2,1,1
124,3800,55,not share,10,fang yi yuan ,116.2698696918,40.051989694454,1,1,1
125,5800,56,not share,6,bei wu jia yuan nan li ,116.25774299999999,39.983618,1,1,1
126,4300,53,not share,23,guo rong guo ji ,116.50818100000001,39.807662,1,1,1
127,4600,66,not share,13,xi ma jin run er qu ,116.386742,39.845372999999995,1,1,1
128,4300,38,not share,6,shou kai shi liu pai ,116.42658600000001,39.852519,1,1,0
129,5400,35,not share,12,wu yue hua ting ,116.37536599999999,39.958063,1,1,0
130,3800,77,not share,6,bei cheng gen xiao qu ,116.24209099999999,40.234477000000005,2,1,1
131,2700,15,not share,4,jian she bu da yuan ,116.338384,39.934691,1,1,0
132,4500,63,not share,22,dong yi shi qu ,116.612765,39.905006,1,1,1
133,3800,80,not share,6,nong hang jia shu su she ,116.233926,40.233438,3,1,1
134,4300,54,not share,6,bei da jie bei li ,116.29198600000001,39.868154,2,1,1
135,5500,47,not share,6,yong tai dong li ,116.36713700000001,40.040209000000004,1,1,1
136,5000,65,not share,5,yu quan lu 16 hao yuan ,116.26266000000001,39.919996999999995,2,1,1
137,5600,63,not share,6,mei yuan ,116.281228,40.034588,2,1,1
138,2600,46,not share,14,yong xing jia yuan ,116.119525,39.918613,1,1,0
139,3200,65,not share,6,yi bin nan qu ,116.655445,40.137574,2,1,1
140,3200,72,not share,6,xing zheng dong li ,116.35056499999999,39.733387,2,1,1
141,5700,60,not share,27,hong shan jia yuan ,116.457526,39.8764,1,1,1
142,2200,26,not share,18,bei jie jia yuan liu qu ,116.26506599999999,40.166068,1,1,0
143,4500,55,not share,12,shang dong shang ceng ,116.55656699999999,39.952006,1,1,0
144,5700,66,not share,28,hong shan jia yuan ,116.457526,39.8764,1,1,1
145,5800,43,not share,22,xuan te jia yuan yi qi ,116.51318799999999,39.934977,1,1,0
146,3800,50,not share,5,ke yan lou ,116.17404599999999,39.939157,2,1,1
147,5500,61,not share,24,bo lin ai le er qi ,116.594801,39.928019,1,1,1
148,5600,87,not share,21,dong ze yuan ,116.56296499999999,39.966574,3,1,1
149,2400,54,not share,6,qiao dong jie xiao qu ,116.111157,39.950866999999995,2,1,1
150,2400,54,not share,6,qiao dong jie xiao qu ,116.111157,39.950866999999995,2,1,1
151,6000,63,not share,15,mei xin jia yuan ,116.350982,40.045053,1,1,1
152,2600,70,not share,6,pu dong xiao qu ,116.12215,39.932268,2,1,1
153,5500,80,not share,28,kang quan xiao qu ,116.61668300000001,39.906901,2,1,1
154,3800,41,not share,6,shuang hua yuan xi li ,116.454043,39.903712,1,1,1
155,3900,70,not share,7,ming jia hua yuan yi qu ,116.42929199999999,40.111125,2,1,1
156,2700,38,not share,14,xu hui E tian di ,116.175752,39.728172,2,1,0
157,5500,56,not share,8,li du dong zhen bin he 1 hao ,116.511924,39.977661,1,1,0
158,5000,44,not share,14,dong fang yu jin xiang ,116.41964899999999,40.05724,1,1,0
159,4000,30,not share,11,dong ya san huan ,116.37785,39.842419,1,1,0
160,5500,60,not share,25,xu hui ao dou ,116.42321399999999,40.051429,1,1,0
161,3000,90,not share,8,long hu da ming ju ,116.675072,40.214234999999995,2,1,1
162,3500,49,not share,15,feng chuang ke ji yuan ,116.574931,39.787887,1,1,0
163,5000,43,not share,6,bai wan zhuang zhong li ,116.344169,39.935125,1,1,1
164,5800,79,not share,22,jin yu yue he yuan ,116.54443799999999,39.963892,2,1,1
165,3000,50,not share,18,nan hai jia yuan liu li ,116.49879299999999,39.766177,1,1,1
166,2950,48,not share,18,tong xin jia yuan ,116.32368500000001,39.731807,1,1,0
167,4100,63,not share,5,dong an jie tou tiao 1 hao yuan ,116.28873999999999,39.855996999999995,2,1,1
168,3200,59,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,2,1,0
169,4100,48,not share,11,gu cheng nan lu ,116.196272,39.915185,1,1,1
170,5500,61,not share,6,ma lian dao lu 5 hao yuan ,116.33298400000001,39.893644,2,1,1
171,4000,47,not share,23,shang ao shi ji zhong xin ,116.336897,40.062253999999996,1,1,0
172,4300,52,not share,29,bei hua yuan xiao qu ,116.555777,39.910745,1,1,0
173,4000,32,not share,23,gogo xin shi dai ,116.42929299999999,39.872461,1,1,1
174,4500,50,not share,12,lang ting ,116.605154,39.917318,1,1,0
175,4200,66,not share,6,nan yuan bei li er qu ,116.40763500000001,39.813874,2,1,1
176,5800,57,not share,23,chang ying gong yuan zi you pai ,116.602773,39.928115999999996,1,1,0
177,3600,69,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,2,1,0
178,3500,147,not share,15,yu feng yuan ,116.35334399999999,39.726464,3,2,1
179,5500,64,not share,6,ding fu zhuang nan li 1 hao yuan ,116.57168600000001,39.91706,2,1,1
180,5300,63,not share,28,bei jing xin tian di yi qi ,116.610923,39.919619,1,1,1
181,4100,58,not share,6,dong ping li ,116.605893,40.054165000000005,2,1,1
182,5500,75,not share,18,he ping li liu qu ,116.429949,39.963187,2,1,1
183,6000,85,not share,27,tai fu yuan D1 qu ,116.575771,39.927084,2,1,1
184,3100,56,not share,6,yu qiao nan li ,116.69010800000001,39.895196,1,1,1
185,3000,62,not share,6,sheng li xiao qu ,116.659056,40.14159,2,1,1
186,2500,42,not share,6,feng xi bei li ,116.258053,39.844491999999995,1,1,1
187,4000,48,not share,6,jin ding jie yi qu ,116.16823000000001,39.932998,2,1,1
188,2900,42,not share,6,ge bu dian bei li ,116.66423999999999,39.899598,1,1,0
189,5800,58,not share,6,yong tai dong li ,116.36713700000001,40.040209000000004,2,1,1
190,4600,60,not share,11,cui cheng xin yuan ,116.509192,39.865515,1,1,1
191,5300,47,not share,6,yu xin hua yuan ,116.352299,40.062427,1,1,1
192,4700,39,not share,6,ding hui xi li ,116.28848899999998,39.928841,1,1,1
193,4700,62,not share,18,yang zha xin cun ,116.614985,39.917316,1,1,1
194,4600,59,not share,6,dian bao ju jie ,116.29229099999999,39.856662,2,1,1
195,4200,47,not share,6,hua wei xi li ,116.46003200000001,39.879667,1,1,1
196,6000,72,not share,16,ding hui xi li ,116.28848899999998,39.928841,2,1,1
197,3200,46,not share,5,huang cun xi li ,116.340971,39.741186,2,1,1
198,3000,71,not share,25,he sheng shi jie cun ,116.551782,39.742837,2,1,0
199,6000,64,not share,27,cheng hua yuan ,116.358543,40.017542,1,1,1
200,2200,130,not share,11,teng long jia yuan er qu ,116.072079,39.695614,2,1,1
201,2600,42,not share,5,xi huan li ,116.23236499999999,40.235529,1,1,1
202,5800,73,not share,7,an ning li nan qu ,116.33843300000001,40.051503000000004,2,1,1
203,5500,44,not share,6,shi li pu nan qu ,116.51255400000001,39.929721,1,1,1
204,5000,61,not share,6,ding fu zhuang bei li 2 hao yuan ,116.56386100000002,39.923809000000006,2,1,1
205,3600,94,not share,6,xi ying qian jie ,116.67286100000001,39.905035,2,1,1
206,3650,84,not share,6,an fu yuan ,116.245325,40.233363,2,1,1
207,4200,61,not share,6,kang jing li ,116.53908899999999,39.967852,2,1,1
208,3200,59,not share,5,bei huan li xiao qu ,116.233676,40.231784999999995,2,1,1
209,3800,60,not share,5,ji chang nan lu dong li ,116.60200800000001,40.055731,2,1,1
210,5200,34,not share,6,xi shan guo ji cheng ,116.23551100000002,39.93305,2,1,0
211,4700,59,not share,6,qing ta fang yuan ,116.265831,39.898231,2,1,1
212,6000,40,not share,12,he ping jie shi er qu ,116.43268300000001,39.973614000000005,1,1,1
213,5700,77,not share,6,yue xiu yuan ,116.34066000000001,40.059816,2,1,1
214,4500,86,not share,6,ju yuan nan li ,116.430535,39.793209999999995,2,1,1
215,5700,48,not share,20,zhong hai cheng zi xin ge ,116.45413500000001,39.850772,2,1,0
216,6000,47,not share,6,hui zhong li ,116.40926599999999,40.003413,1,1,1
217,3400,64,not share,6,nan xiao yuan ,116.68188,39.905547,2,1,1
218,5800,60,not share,27,guan yue xin yuan A qu ,116.509179,39.879448,1,1,1
219,5800,47,not share,12,tian shui yuan bei li ,116.488454,39.934583,1,1,1
220,5500,46,not share,18,yi pin ge ,116.37921000000001,40.01336,1,1,0
221,6000,72,not share,28,hong shan jia yuan ,116.457526,39.8764,2,1,1
222,2600,55,not share,6,xin qiao nan da jie ,116.114782,39.938645,2,1,1
223,4000,88,not share,6,xiao yue yuan er li ,116.246374,39.844724,3,1,1
224,4800,56,not share,28,zhou zhuang jia yuan 7 hao yuan ,116.486297,39.867362,1,1,1
225,3000,83,not share,5,bin he xiao qu ,116.68862800000001,40.123965000000005,2,1,1
226,5200,63,not share,22,yu xin hua yuan ,116.352299,40.062427,2,1,1
227,5600,56,not share,4,le dong 300 ,116.572585,39.910962,3,1,0
228,2700,42,not share,6,gao jing ,116.145679,39.945014,1,1,1
229,3300,54,not share,10,bo ke yuan ,116.69674199999999,39.903498,1,1,1
230,2800,43,not share,6,yu qiao bei li ,116.68852700000001,39.899167999999996,1,1,0
231,3500,80,not share,11,ka er gong yu ,116.501327,39.794025,2,1,1
232,5500,68,not share,21,jin shi ji jia yuan ,116.4515,39.904606,2,1,1
233,2400,55,not share,12,lan qiao yi yuan ,116.41179699999999,39.717263,1,1,1
234,5900,60,not share,19,hua fa yi yuan ,116.422099,40.050196,1,1,0
235,4200,53,not share,16,hua run xiao qu ,116.40036299999998,39.85913,1,1,1
236,5800,60,not share,27,guan yue xin yuan B qu ,116.509377,39.879863,1,1,1
237,4000,47,not share,18,fu li you yi cheng C qu ,116.565026,39.853112,1,1,0
238,2600,40,not share,10,fang shan chao ji feng chao ,116.12928899999999,39.723603000000004,2,1,0
239,3300,66,not share,18,xin yuan shi dai ,116.33316599999999,39.695231,1,1,1
240,4200,47,not share,6,hua wei xi li ,116.46003200000001,39.879667,1,1,1
241,3600,94,not share,6,xi ying qian jie ,116.67286100000001,39.905035,2,1,1
242,4500,86,not share,6,ju yuan nan li ,116.430535,39.793209999999995,2,1,1
243,3400,64,not share,6,nan xiao yuan ,116.68188,39.905547,2,1,1
244,5300,47,not share,6,yu xin hua yuan ,116.352299,40.062427,1,1,1
245,4700,59,not share,6,qing ta fang yuan ,116.265831,39.898231,2,1,1
246,6000,40,not share,12,he ping jie shi er qu ,116.43268300000001,39.973614000000005,1,1,1
247,5800,73,not share,7,an ning li nan qu ,116.33843300000001,40.051503000000004,2,1,1
248,2600,42,not share,5,xi huan li ,116.23236499999999,40.235529,1,1,1
249,3200,59,not share,5,bei huan li xiao qu ,116.233676,40.231784999999995,2,1,1
250,5700,48,not share,20,zhong hai cheng zi xin ge ,116.45413500000001,39.850772,2,1,0
251,6000,47,not share,6,hui zhong li ,116.40926599999999,40.003413,1,1,1
252,5500,44,not share,6,shi li pu nan qu ,116.51255400000001,39.929721,1,1,1
253,6000,72,not share,16,ding hui xi li ,116.28848899999998,39.928841,2,1,1
254,2900,42,not share,6,ge bu dian bei li ,116.66423999999999,39.899598,1,1,0
255,3800,60,not share,5,ji chang nan lu dong li ,116.60200800000001,40.055731,2,1,1
256,6000,64,not share,27,cheng hua yuan ,116.358543,40.017542,1,1,1
257,5000,61,not share,6,ding fu zhuang bei li 2 hao yuan ,116.56386100000002,39.923809000000006,2,1,1
258,5700,77,not share,6,yue xiu yuan ,116.34066000000001,40.059816,2,1,1
259,4000,48,not share,6,jin ding jie yi qu ,116.16823000000001,39.932998,2,1,1
260,3200,46,not share,5,huang cun xi li ,116.340971,39.741186,2,1,1
261,3650,84,not share,6,an fu yuan ,116.245325,40.233363,2,1,1
262,4200,61,not share,6,kang jing li ,116.53908899999999,39.967852,2,1,1
263,5300,46,not share,6,xiao huang zhuang qian jie 2 hao yuan ,116.42318799999998,39.969902000000005,1,1,1
264,5500,73,not share,18,an ning li nan qu ,116.33843300000001,40.051503000000004,2,1,1
265,2600,57,not share,15,xiang yue si ji ,116.66592299999999,40.186753,2,1,0
266,5500,78,not share,6,guan yin jing yuan yi qi ,116.532541,39.89334,2,1,1
267,5800,53,not share,14,zuo an pu yuan ,116.444673,39.880008000000004,1,1,1
268,4500,65,not share,6,guan zhuang dong li ,116.601453,39.924594,2,1,1
269,5500,60,not share,16,liu fang bei li ,116.446047,39.964131,2,1,1
270,4700,36,not share,12,jing song san qu ,116.464926,39.88896,1,1,1
271,3500,89,not share,6,guan yin si nan li ,116.35625,39.728719,2,1,1
272,5700,44,not share,6,luo zhuang xi li ,116.351677,39.980567,1,1,1
273,4250,49,not share,8,bao li xi shan lin yu ,116.22028300000001,40.043636,1,1,1
274,5500,51,not share,6,hua wei xi li ,116.46003200000001,39.879667,1,1,1
275,2600,66,not share,6,yu zhu yuan ,116.164506,39.731851,1,1,1
276,5100,49,not share,15,en ji li xiao qu ,116.291418,39.937340999999996,1,1,1
277,5800,53,not share,14,zuo an pu yuan ,116.444673,39.880008000000004,1,1,1
278,5800,43,not share,6,an zhen xi li ,116.404579,39.978491,1,1,1
279,4000,51,not share,15,xi shan ao yuan ,116.185767,39.943021,1,1,1
280,5500,73,not share,18,an ning li nan qu ,116.33843300000001,40.051503000000004,2,1,1
281,5500,42,not share,5,xiao nan zhuang jia 26 hao yuan ,116.31063200000001,39.972844,1,1,1
282,6000,51,not share,18,hou xian dai cheng B qu ,116.49094699999999,39.905555,1,1,0
283,4700,27,not share,5,wu lu tong bei jie 1 hao ,116.38771100000001,39.966789,1,1,1
284,5800,77,not share,25,bei yuan jia yuan zi shou yuan ,116.433365,40.048629,2,1,1
285,6000,46,not share,17,bei jing xiang su bei qu ,116.62150700000001,39.933755,2,2,0
286,5500,56,not share,15,qiang you qing he xin cheng ,116.35419099999999,40.035178,2,1,1
287,5500,78,not share,6,guan yin jing yuan yi qi ,116.532541,39.89334,2,1,1
288,5700,55,not share,28,hua mao cheng ,116.4388,40.054941,1,1,0
